страна,год,пол,возраст,количество_самоубийства,население,самоубийства_на_100к_человек,страна-год,ИЧР_за_год,ввп_за_год ($) ,ввп_на_душу_населения ($),поколение
США,2009,женский,35-54 лет,3664,42836835,8.55,США2009,,"14,418,739,000,000",50563,Бумеры
США,2009,женский,55-74 лет,1875,29296258,6.4,США2009,,"14,418,739,000,000",50563,Молчаливое поколение
США,2009,женский,25-34 лет,1027,19992900,5.14,США2009,,"14,418,739,000,000",50563,Поколение X
США,2009,женский,15-24 лет,776,21299140,3.64,США2009,,"14,418,739,000,000",50563,Миллениалы
США,2009,женский,75+ лет,389,11101144,3.5,США2009,,"14,418,739,000,000",50563,Молчаливое поколение
США,2009,мужской,5-14 лет,175,21139852,0.83,США2009,,"14,418,739,000,000",50563,Поколение Z
США,2009,женский,5-14 лет,90,20181953,0.45,США2009,,"14,418,739,000,000",50563,Поколение Z
США,2010,мужской,75+ лет,2617,7263596,36.03,США2010,0.909,"14,964,372,000,000",51989,Молчаливое поколение
США,2010,мужской,35-54 лет,11767,42798501,27.49,США2010,0.909,"14,964,372,000,000",51989,Поколение X
США,2010,мужской,55-74 лет,7287,27667895,26.34,США2010,0.909,"14,964,372,000,000",51989,Молчаливое поколение
США,2010,мужской,25-34 лет,4645,20409866,22.76,США2010,0.909,"14,964,372,000,000",51989,Поколение X
США,2010,мужской,15-24 лет,3772,22463069,16.79,США2010,0.909,"14,964,372,000,000",51989,Миллениалы
США,2010,женский,35-54 лет,3604,42711237,8.44,США2010,0.909,"14,964,372,000,000",51989,Поколение X
США,2010,женский,55-74 лет,2071,30326595,6.83,США2010,0.909,"14,964,372,000,000",51989,Молчаливое поколение
США,2010,женский,25-34 лет,1092,20180858,5.41,США2010,0.909,"14,964,372,000,000",51989,Поколение X
США,2010,женский,15-24 лет,830,21395712,3.88,США2010,0.909,"14,964,372,000,000",51989,Миллениалы
США,2010,женский,75+ лет,403,11163521,3.61,США2010,0.909,"14,964,372,000,000",51989,Молчаливое поколение
США,2010,мужской,5-14 лет,187,21207667,0.88,США2010,0.909,"14,964,372,000,000",51989,Поколение Z
США,2010,женский,5-14 лет,87,20250632,0.43,США2010,0.909,"14,964,372,000,000",51989,Поколение Z
США,2011,мужской,75+ лет,2721,7448796,36.53,США2011,0.911,"15,517,926,000,000",53452,Молчаливое поколение
США,2011,мужской,35-54 лет,11681,42566273,27.44,США2011,0.911,"15,517,926,000,000",53452,Поколение X
США,2011,мужской,55-74 лет,7572,28556351,26.52,США2011,0.911,"15,517,926,000,000",53452,Бумеры
США,2011,мужской,25-34 лет,4862,20698307,23.49,США2011,0.911,"15,517,926,000,000",53452,Миллениалы
США,2011,мужской,15-24 лет,3959,22622559,17.5,США2011,0.911,"15,517,926,000,000",53452,Миллениалы
США,2011,женский,35-54 лет,3776,42485156,8.89,США2011,0.911,"15,517,926,000,000",53452,Поколение X
США,2011,женский,55-74 лет,2128,31268702,6.81,США2011,0.911,"15,517,926,000,000",53452,Бумеры
США,2011,женский,25-34 лет,1238,20408037,6.07,США2011,0.911,"15,517,926,000,000",53452,Миллениалы
США,2011,женский,15-24 лет,863,21552069,4.0,США2011,0.911,"15,517,926,000,000",53452,Миллениалы
США,2011,женский,75+ лет,421,11270969,3.74,США2011,0.911,"15,517,926,000,000",53452,Молчаливое поколение
США,2011,мужской,5-14 лет,201,21185153,0.95,США2011,0.911,"15,517,926,000,000",53452,Поколение Z
США,2011,женский,5-14 лет,86,20251453,0.42,США2011,0.911,"15,517,926,000,000",53452,Поколение Z
США,2012,мужской,75+ лет,2853,7633574,37.37,США2012,0.912,"16,155,255,000,000",55170,Молчаливое поколение
США,2012,мужской,35-54 лет,11763,42326226,27.79,США2012,0.912,"16,155,255,000,000",55170,Поколение X
США,2012,мужской,55-74 лет,8032,29473157,27.25,США2012,0.912,"16,155,255,000,000",55170,Бумеры
США,2012,мужской,25-34 лет,4985,21028158,23.71,США2012,0.912,"16,155,255,000,000",55170,Миллениалы
США,2012,мужской,15-24 лет,3918,22713083,17.25,США2012,0.912,"16,155,255,000,000",55170,Миллениалы
США,2012,женский,35-54 лет,3857,42238495,9.13,США2012,0.912,"16,155,255,000,000",55170,Поколение X
США,2012,женский,55-74 лет,2264,32244829,7.02,США2012,0.912,"16,155,255,000,000",55170,Бумеры
США,2012,женский,25-34 лет,1231,20667924,5.96,США2012,0.912,"16,155,255,000,000",55170,Миллениалы
США,2012,женский,15-24 лет,954,21653970,4.41,США2012,0.912,"16,155,255,000,000",55170,Миллениалы
США,2012,женский,75+ лет,428,11375645,3.76,США2012,0.912,"16,155,255,000,000",55170,Молчаливое поколение
США,2012,мужской,5-14 лет,226,21198150,1.07,США2012,0.912,"16,155,255,000,000",55170,Поколение Z
США,2012,женский,5-14 лет,85,20273917,0.42,США2012,0.912,"16,155,255,000,000",55170,Поколение Z
США,2013,мужской,75+ лет,2990,7816638,38.25,США2013,0.913,"16,691,517,000,000",56520,Молчаливое поколение
США,2013,мужской,55-74 лет,8445,30405404,27.77,США2013,0.913,"16,691,517,000,000",56520,Бумеры
США,2013,мужской,35-54 лет,11396,42085688,27.08,США2013,0.913,"16,691,517,000,000",56520,Поколение X
США,2013,мужской,25-34 лет,5063,21386891,23.67,США2013,0.913,"16,691,517,000,000",56520,Миллениалы
США,2013,мужской,15-24 лет,3903,22735631,17.17,США2013,0.913,"16,691,517,000,000",56520,Миллениалы
США,2013,женский,35-54 лет,3776,41983845,8.99,США2013,0.913,"16,691,517,000,000",56520,Поколение X
США,2013,женский,55-74 лет,2484,33229667,7.48,США2013,0.913,"16,691,517,000,000",56520,Бумеры
США,2013,женский,25-34 лет,1285,20951958,6.13,США2013,0.913,"16,691,517,000,000",56520,Миллениалы
США,2013,женский,15-24 лет,975,21698877,4.49,США2013,0.913,"16,691,517,000,000",56520,Миллениалы
США,2013,женский,75+ лет,431,11486590,3.75,США2013,0.913,"16,691,517,000,000",56520,Молчаливое поколение
США,2013,мужской,5-14 лет,252,21233001,1.19,США2013,0.913,"16,691,517,000,000",56520,Поколение Z
США,2013,женский,5-14 лет,143,20308672,0.7,США2013,0.913,"16,691,517,000,000",56520,Поколение Z
США,2014,мужской,75+ лет,3106,7994948,38.85,США2014,0.915,"17,427,609,000,000",58531,Молчаливое поколение
США,2014,мужской,55-74 лет,8961,31339875,28.59,США2014,0.915,"17,427,609,000,000",58531,Бумеры
США,2014,мужской,35-54 лет,11455,41858354,27.37,США2014,0.915,"17,427,609,000,000",58531,Поколение X
США,2014,мужской,25-34 лет,5222,21760455,24.0,США2014,0.915,"17,427,609,000,000",58531,Миллениалы
США,2014,мужской,15-24 лет,4089,22700273,18.01,США2014,0.915,"17,427,609,000,000",58531,Миллениалы
США,2014,женский,35-54 лет,4018,41742299,9.63,США2014,0.915,"17,427,609,000,000",58531,Поколение X
США,2014,женский,55-74 лет,2676,34193742,7.83,США2014,0.915,"17,427,609,000,000",58531,Бумеры
США,2014,женский,25-34 лет,1347,21250636,6.34,США2014,0.915,"17,427,609,000,000",58531,Миллениалы
США,2014,женский,15-24 лет,990,21691057,4.56,США2014,0.915,"17,427,609,000,000",58531,Миллениалы
США,2014,женский,75+ лет,477,11616299,4.11,США2014,0.915,"17,427,609,000,000",58531,Молчаливое поколение
США,2014,мужской,5-14 лет,277,21264881,1.3,США2014,0.915,"17,427,609,000,000",58531,Поколение Z
США,2014,женский,5-14 лет,151,20336916,0.74,США2014,0.915,"17,427,609,000,000",58531,Поколение Z
США,2015,мужской,75+ лет,3171,8171136,38.81,США2015,,"18,120,714,000,000",60387,Молчаливое поколение
США,2015,мужской,55-74 лет,9068,32264697,28.11,США2015,,"18,120,714,000,000",60387,Бумеры
США,2015,мужской,35-54 лет,11634,41658010,27.93,США2015,,"18,120,714,000,000",60387,Поколение X
США,2015,мужской,25-34 лет,5503,22137097,24.86,США2015,,"18,120,714,000,000",60387,Миллениалы
США,2015,мужской,15-24 лет,4359,22615073,19.27,США2015,,"18,120,714,000,000",60387,Миллениалы
США,2015,женский,35-54 лет,4053,41531809,9.76,США2015,,"18,120,714,000,000",60387,Поколение X
США,2015,женский,55-74 лет,2872,35115610,8.18,США2015,,"18,120,714,000,000",60387,Бумеры
США,2015,женский,25-34 лет,1444,21555712,6.7,США2015,,"18,120,714,000,000",60387,Миллениалы
США,2015,женский,15-24 лет,1132,21633813,5.23,США2015,,"18,120,714,000,000",60387,Миллениалы
США,2015,женский,75+ лет,540,11778666,4.58,США2015,,"18,120,714,000,000",60387,Молчаливое поколение
США,2015,мужской,5-14 лет,255,21273987,1.2,США2015,,"18,120,714,000,000",60387,Поколение Z
США,2015,женский,5-14 лет,158,20342901,0.78,США2015,,"18,120,714,000,000",60387,Поколение Z
Уругвай,1985,мужской,75+ лет,37,46900,78.89,Уругвай1985,0.667,"4,732,017,873",1729,Поколение G.I.
Уругвай,1985,мужской,55-74 лет,85,235800,36.05,Уругвай1985,0.667,"4,732,017,873",1729,Поколение G.I.
Уругвай,1985,мужской,35-54 лет,67,336400,19.92,Уругвай1985,0.667,"4,732,017,873",1729,Молчаливое поколение
Уругвай,1985,мужской,25-34 лет,30,204000,14.71,Уругвай1985,0.667,"4,732,017,873",1729,Бумеры
Уругвай,1985,женский,55-74 лет,21,270100,7.77,Уругвай1985,0.667,"4,732,017,873",1729,Поколение G.I.
Уругвай,1985,мужской,15-24 лет,16,247000,6.48,Уругвай1985,0.667,"4,732,017,873",1729,Поколение X
Уругвай,1985,женский,75+ лет,4,72800,5.49,Уругвай1985,0.667,"4,732,017,873",1729,Поколение G.I.
Уругвай,1985,женский,35-54 лет,16,347300,4.61,Уругвай1985,0.667,"4,732,017,873",1729,Молчаливое поколение
Уругвай,1985,женский,15-24 лет,5,240000,2.08,Уругвай1985,0.667,"4,732,017,873",1729,Поколение X
Уругвай,1985,женский,25-34 лет,3,203000,1.48,Уругвай1985,0.667,"4,732,017,873",1729,Бумеры
Уругвай,1985,женский,5-14 лет,2,263100,0.76,Уругвай1985,0.667,"4,732,017,873",1729,Поколение X
Уругвай,1985,мужской,5-14 лет,1,271000,0.37,Уругвай1985,0.667,"4,732,017,873",1729,Поколение X
Уругвай,1986,мужской,75+ лет,38,47400,80.17,Уругвай1986,,"5,880,112,788",2132,Поколение G.I.
Уругвай,1986,мужской,55-74 лет,81,237800,34.06,Уругвай1986,,"5,880,112,788",2132,Поколение G.I.
Уругвай,1986,мужской,35-54 лет,45,338500,13.29,Уругвай1986,,"5,880,112,788",2132,Молчаливое поколение
Уругвай,1986,мужской,25-34 лет,21,205500,10.22,Уругвай1986,,"5,880,112,788",2132,Бумеры
Уругвай,1986,женский,55-74 лет,24,272100,8.82,Уругвай1986,,"5,880,112,788",2132,Поколение G.I.
Уругвай,1986,мужской,15-24 лет,18,248800,7.23,Уругвай1986,,"5,880,112,788",2132,Поколение X
Уругвай,1986,женский,75+ лет,5,73600,6.79,Уругвай1986,,"5,880,112,788",2132,Поколение G.I.
Уругвай,1986,женский,15-24 лет,12,241800,4.96,Уругвай1986,,"5,880,112,788",2132,Поколение X
Уругвай,1986,женский,25-34 лет,8,204500,3.91,Уругвай1986,,"5,880,112,788",2132,Бумеры
Уругвай,1986,женский,35-54 лет,8,349600,2.29,Уругвай1986,,"5,880,112,788",2132,Молчаливое поколение
Уругвай,1986,мужской,5-14 лет,2,273000,0.73,Уругвай1986,,"5,880,112,788",2132,Поколение X
Уругвай,1986,женский,5-14 лет,0,265000,0.0,Уругвай1986,,"5,880,112,788",2132,Поколение X
Уругвай,1987,мужской,75+ лет,36,47700,75.47,Уругвай1987,,"7,367,494,080",2651,Поколение G.I.
