страна,год,пол,возраст,количество_самоубийств,население,самоубийства_на_100к_человек,ИЧР_за_год,ВВП_за_год,ВВП_на_душу_населения,индекс_безработицы,регион
Великобритания,2006,женский,75+ лет,86,2866699,3.0,0.8635,2692612695492.0,47163,5.4,Европа
Великобритания,2006,женский,15-24 лет,74,3911869,1.89,0.8635,2692612695492.0,47163,5.4,Европа
Великобритания,2006,мужской,5-14 лет,4,3709139,0.11,0.8635,2692612695492.0,47163,5.4,Европа
Великобритания,2006,женский,5-14 лет,3,3532047,0.08,0.8635,2692612695492.0,47163,5.4,Европа
Великобритания,2007,мужской,35-54 лет,1332,8519029,15.64,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,мужской,25-34 лет,547,3935970,13.9,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,мужской,75+ лет,214,1834466,11.67,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,мужской,55-74 лет,613,5943853,10.31,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,мужской,15-24 лет,309,4193170,7.37,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,35-54 лет,354,8709169,4.06,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,55-74 лет,230,6345128,3.62,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,25-34 лет,132,3923507,3.36,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,75+ лет,82,2886921,2.84,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,15-24 лет,70,3963103,1.77,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,мужской,5-14 лет,10,3648686,0.27,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2007,женский,5-14 лет,4,3479755,0.11,0.8635,3074359743898.0,53576,5.4,Европа
Великобритания,2008,мужской,35-54 лет,1441,8559778,16.83,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,мужской,25-34 лет,617,3984635,15.48,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,мужской,75+ лет,221,1873437,11.8,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,мужской,55-74 лет,692,6013042,11.51,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,мужской,15-24 лет,323,4214828,7.66,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,35-54 лет,420,8751380,4.8,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,25-34 лет,156,3915840,3.98,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,55-74 лет,207,6414224,3.23,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,75+ лет,88,2901507,3.03,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,15-24 лет,81,4000750,2.02,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,женский,5-14 лет,7,3443457,0.2,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2008,мужской,5-14 лет,6,3610494,0.17,0.8635,2890564338235.0,50111,5.7,Европа
Великобритания,2009,мужской,35-54 лет,1542,8582671,17.97,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,мужской,25-34 лет,564,4047103,13.94,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,мужской,55-74 лет,676,6096376,11.09,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,мужской,75+ лет,195,1911370,10.2,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,мужской,15-24 лет,332,4210903,7.88,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,35-54 лет,387,8778984,4.41,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,55-74 лет,229,6497453,3.52,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,25-34 лет,133,3946153,3.37,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,75+ лет,97,2915785,3.33,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,15-24 лет,84,4009556,2.09,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,мужской,5-14 лет,4,3591283,0.11,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2009,женский,5-14 лет,3,3425922,0.09,0.8635,2382825985356.0,41074,7.6,Европа
Великобритания,2010,мужской,35-54 лет,1444,8592781,16.8,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,мужской,25-34 лет,513,4128369,12.43,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,мужской,75+ лет,227,1960939,11.58,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,мужской,55-74 лет,696,6171080,11.28,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,мужской,15-24 лет,344,4225926,8.14,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,35-54 лет,400,8788212,4.55,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,55-74 лет,232,6570278,3.53,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,25-34 лет,133,4012797,3.31,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,75+ лет,89,2944062,3.02,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,15-24 лет,106,3995780,2.65,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,женский,5-14 лет,3,3426430,0.09,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2010,мужской,5-14 лет,1,3586875,0.03,0.906,2441173394730.0,41798,7.9,Европа
Великобритания,2011,мужской,35-54 лет,1611,8617712,18.69,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,мужской,25-34 лет,553,4222804,13.1,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,мужской,55-74 лет,708,6253024,11.32,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,мужской,75+ лет,207,2013814,10.28,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,мужской,15-24 лет,346,4236989,8.17,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,35-54 лет,417,8790957,4.74,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,55-74 лет,235,6652911,3.53,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,25-34 лет,134,4094631,3.27,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,15-24 лет,100,4001855,2.5,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,75+ лет,70,2973876,2.35,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,мужской,5-14 лет,8,3594112,0.22,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2011,женский,5-14 лет,4,3429167,0.12,0.901,2619700404733.0,44491,8.1,Европа
Великобритания,2012,мужской,35-54 лет,1587,8673006,18.3,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,мужской,25-34 лет,597,4261254,14.01,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,мужской,55-74 лет,739,6392214,11.56,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,мужской,75+ лет,215,2043034,10.52,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,мужской,15-24 лет,364,4204765,8.66,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,35-54 лет,403,8852151,4.55,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,25-34 лет,153,4296499,3.56,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,55-74 лет,211,6737405,3.13,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,75+ лет,93,2976921,3.12,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,15-24 лет,70,4054017,1.73,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,мужской,5-14 лет,10,3695552,0.27,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2012,женский,5-14 лет,2,3521812,0.06,0.901,2662085168499.0,44585,8.0,Европа
Великобритания,2013,мужской,35-54 лет,1743,8656572,20.13,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,мужской,55-74 лет,908,6488882,13.99,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,мужской,25-34 лет,586,4320298,13.56,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,мужской,75+ лет,258,2096518,12.31,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,мужской,15-24 лет,331,4180873,7.92,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,35-54 лет,449,8837469,5.08,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,75+ лет,103,3004685,3.43,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,55-74 лет,232,6839180,3.39,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,25-34 лет,124,4356539,2.85,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,15-24 лет,81,4017291,2.02,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,мужской,5-14 лет,5,3734237,0.13,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2013,женский,5-14 лет,4,3559249,0.11,0.902,2739818680930.0,45594,7.6,Европа
Великобритания,2014,мужской,35-54 лет,1692,8665195,19.53,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,мужской,25-34 лет,602,4360457,13.81,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,мужской,55-74 лет,827,6597480,12.54,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,мужской,75+ лет,257,2158742,11.91,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,мужской,15-24 лет,332,4171187,7.96,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,женский,35-54 лет,462,8850139,5.22,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,женский,55-74 лет,262,6952444,3.77,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,женский,25-34 лет,155,4388346,3.53,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,женский,75+ лет,83,3052672,2.72,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,женский,15-24 лет,103,3992566,2.58,0.907,3022827781881.0,49906,6.2,Европа
Великобритания,2014,мужской,5-14 лет,7,3778321,0.19,0.907,3022827781881.0,49906,6.2,Европа
